ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
TAM_HUAI_TR_132,"The colors of the screen are very natural and beautiful, and the film is very wonderful when watching.",AI,"സ്ക്രീനിന്റെ നിറങ്ങൾ വളരെ സ്വാഭാവികവും മനോഹരവുമാണ്, കാണുമ്പോൾ സിനിമ വളരെ അത്ഭുതകരമാണ്."
TAM_HUAI_TR_133,The resolution of the screen is tall so that the pictures and videos are very accurate.,AI,സ്ക്രീനിന്റെ മിഴിവ് ഉയരമുള്ളതിനാൽ ചിത്രങ്ങളും വീഡിയോകളും വളരെ കൃത്യമാണ്.
TAM_HUAI_TR_134,"The view angle of the screen is very good, and at any angle the colors do not change.",AI,"സ്ക്രീനിന്റെ കാഴ്ച ആംഗിൾ വളരെ മികച്ചതാണ്, ഏത് കോണിലും നിറങ്ങൾ മാറുന്നില്ല."
TAM_HUAI_TR_135,"The brightness of the screen is very good, and even in the light is able to read correctly.",AI,"സ്ക്രീനിന്റെ തെളിച്ചം വളരെ നല്ലതാണ്, വെളിച്ചത്തിൽ പോലും ശരിയായി വായിക്കാൻ കഴിയും."
TAM_HUAI_TR_136,The battery lasts for a long time and is able to use without charging the whole day.,AI,"ബാറ്ററി വളരെക്കാലം നീണ്ടുനിൽക്കും, ദിവസം മുഴുവൻ ചാർജ് ചെയ്യാതെ ഉപയോഗിക്കാൻ കഴിയും."
TAM_HUAI_TR_137,The battery is quickly charged so that the tasks can be continued quickly.,AI,ടാസ്ക്കുകൾ വേഗത്തിൽ തുടരേണ്ടതിനാൽ ബാറ്ററി വേഗത്തിൽ ചാർജ്ജ് ചെയ്യുന്നു.
TAM_HUAI_TR_138,"The battery is used for a very long time, but it is very comfortable.",AI,"വളരെക്കാലം ബാറ്ററി ഉപയോഗിക്കുന്നു, പക്ഷേ അത് വളരെ സുഖകരമാണ്."
TAM_HUAI_TR_139,"Battery life is long, and you can carry without anxiety about charging on trips.",AI,"ബാറ്ററി ലൈഫ് ദൈർഘ്യമേറിയതാണ്, ഒപ്പം യാത്രകളെക്കുറിച്ച് ഈടാക്കുന്നതിൽ നിങ്ങൾക്ക് ഉത്കണ്ഠയില്ലാതെ കൊണ്ടുപോകാൻ കഴിയും."
TAM_HUAI_TR_140,"With a long battery life, the laptop is used to work continuously.",AI,"ഒരു നീണ്ട ബാറ്ററി ലൈഫ് ഉപയോഗിച്ച്, തുടർച്ചയായി ജോലി ചെയ്യാൻ ലാപ്ടോപ്പ് ഉപയോഗിക്കുന്നു."
TAM_HUAI_TR_141,The design of this handbag is very modern and beautiful.,AI,ഈ ഹാൻഡ്ബാഗിന്റെ രൂപകൽപ്പന വളരെ ആധുനികവും മനോഹരവുമാണ്.
TAM_HUAI_TR_142,"This handbag has a large amount of space, and I can easily keep everything I need.",AI,"ഈ ഹാൻഡ്ബാഗിന് വലിയൊരു സ്ഥലമുണ്ട്, എനിക്ക് ആവശ്യമുള്ളതെല്ലാം എനിക്ക് എളുപ്പത്തിൽ സൂക്ഷിക്കാൻ കഴിയും."
TAM_HUAI_TR_143,This handbag is very strong and thus can be used for a long time.,AI,"ഈ ഹാൻഡ്ബാഗ് വളരെ ശക്തമാണ്, അതിനാൽ വളരെക്കാലം ഉപയോഗിക്കാം."
TAM_HUAI_TR_144,"The material of the handbag is high quality, which can be steady for a long time.",AI,"ഹാൻഡ്ബാഗിന്റെ മെറ്റീരിയൽ ഉയർന്ന നിലവാരമുള്ളതാണ്, അത് വളരെക്കാലം സ്ഥിരമായിരിക്കും."
TAM_HUAI_TR_145,"Available in many colors, fits with all my clothing.",AI,"നിരവധി നിറങ്ങളിൽ ലഭ്യമാണ്, എന്റെ എല്ലാ വസ്ത്രങ്ങൾക്കും യോജിക്കുന്നു."
TAM_HUAI_TR_146,"This handbag can be very easily lifted, which is very comfortable.",AI,"ഈ ഹാൻഡ്ബാഗ് വളരെ എളുപ്പത്തിൽ ഉയർത്താം, അത് വളരെ സുഖകരമാണ്."
TAM_HUAI_TR_147,There are many packets in the handbag so that small items can be kept separate.,AI,ചെറിയ ഇനങ്ങൾ വേർതിരിക്കാനാവാത്ത ആ ബാസ്ബാഗിൽ ധാരാളം പാക്കറ്റുകൾ ഉണ്ട്.
TAM_HUAI_TR_148,This brand is very reliable and I have complete confidence in its quality.,AI,"ഈ ബ്രാൻഡ് വളരെ വിശ്വസനീയമാണ്, അതിന്റെ ഗുണനിലവാരത്തിൽ എനിക്ക് പൂർണ്ണ ആത്മവിശ്വാസമുണ്ട്."
TAM_HUAI_TR_149,This handbag gives me a modern and beautiful look.,AI,ഈ ഹാൻഡ്ബാഗ് എനിക്ക് ആധുനികവും മനോഹരവുമായ രൂപം നൽകുന്നു.
TAM_HUAI_TR_150,This handbag is very comfortable and practical when cooking.,AI,പാചകം ചെയ്യുമ്പോൾ ഈ ഹാൻഡ്ബാഗ് വളരെ സുഖകരവും പ്രായോഗികവുമാണ്.
TAM_HUAI_TR_151,The metrial quality of this handbag is very low and quickly damages.,AI,"ഈ ഹാൻഡ്ബാഗിന്റെ വാർഷിക നിലവാരം വളരെ കുറവാണ്, വേഗത്തിൽ നാശനഷ്ടങ്ങൾ."
TAM_HUAI_TR_152,The size of the handbag is very low and I can't keep everything needed.,AI,"ഹാൻഡ്ബാഗിന്റെ വലുപ്പം വളരെ കുറവാണ്, എനിക്ക് എല്ലാം ആവശ്യമില്ല."
TAM_HUAI_TR_153,"Although the handbag is beautiful, it is very functional.",AI,ഹാൻഡ്ബാഗ് മനോഹരമാണെങ്കിലും അത് വളരെ പ്രവർത്തനക്ഷമമാണ്.
TAM_HUAI_TR_154,"Due to the lack of intermediates in the handbag, the small items could not be kept separate.",AI,"ഹാൻഡ്ബാഗിലെ ഇന്റർമീഡിയറ്റുകളുടെ അഭാവം കാരണം, ചെറിയ ഇനങ്ങൾ വേർതിരിക്കാനാവില്ല."
TAM_HUAI_TR_155,"Although the handbag is very lighter, it cannot be used seriously.",AI,"ഹാൻഡ്ബാഗ് വളരെ ഭാരം കുറഞ്ഞതാണെങ്കിലും, അത് ഗൗരവമായി ഉപയോഗിക്കാൻ കഴിയില്ല."
TAM_HUAI_TR_156,The colors of the handbag quickly dissolve.,AI,ഹാൻഡ്ബാഗിന്റെ നിറങ്ങൾ വേഗത്തിൽ ലയിക്കുന്നു.
TAM_HUAI_TR_157,"The handbag is very difficult, because its handles are not smooth.",AI,"ഹാൻഡ്ബാഗ് വളരെ ബുദ്ധിമുട്ടാണ്, കാരണം അതിന്റെ ഹാൻഡിലുകൾ സുഗമമല്ല."
TAM_HUAI_TR_158,This brand has a very low quality and is unreliable.,AI,ഈ ബ്രാൻഡിന് വളരെ കുറഞ്ഞ നിലവാരമുള്ളതും വിശ്വസനീയമല്ല.
TAM_HUAI_TR_159,The brackets of the handbags are often ripe.,AI,ഹാൻഡ്ബാഗുകളുടെ ബ്രാക്കറ്റുകൾ പലപ്പോഴും പാകമായി.
TAM_HUAI_TR_160,"This handbag cannot be used for a long time, and you need to be repaired soon.",AI,"ഈ ഹാൻഡ്ബാഗിന് വളരെക്കാലം ഉപയോഗിക്കാൻ കഴിയില്ല, നിങ്ങൾ ഉടൻ നന്നാക്കേണ്ടതുണ്ട്."
TAM_HUAI_TR_161,"The sound quality of the headset is very low, and the vibration is not very clear.",AI,"ഹെഡ്സെറ്റിന്റെ ശബ്ദ നിലവാരം വളരെ കുറവാണ്, വൈബ്രേഷൻ വളരെ വ്യക്തമല്ല."
TAM_HUAI_TR_162,"The battery life of the headset is low, and soon the charge is required.",AI,"ഹെഡ്സെറ്റിന്റെ ബാറ്ററി ആയുസ്സ് കുറവാണ്, താമസിയാതെ ചാർജ് ആവശ്യമാണ്."
TAM_HUAI_TR_163,"When used, the background noise comes from the background.",AI,"ഉപയോഗിക്കുമ്പോൾ, പശ്ചാത്തല ശബ്ദം പശ്ചാത്തലത്തിൽ നിന്ന് വരുന്നു."
TAM_HUAI_TR_164,"Do not sit well in the ears, and you have difficulty in use when using it for a long time.",AI,"ചെവിയിൽ നന്നായി ഇരിക്കരുത്, വളരെക്കാലമായി ഇത് ഉപയോഗിക്കുമ്പോൾ നിങ്ങൾക്ക് ഉപയോഗപ്പെടാൻ പ്രയാസമുണ്ട്."
TAM_HUAI_TR_165,"Connection frequently disconnects, which is very troublesome.",AI,"കണക്ഷൻ പതിവായി വിച്ഛേദിക്കുന്നു, അത് വളരെ പ്രശ്നകരമാണ്."
TAM_HUAI_TR_166,"The quality of the microphone of the headset is very low, the voice is not clearly heard.",AI,"ഹെഡ്സെറ്റിന്റെ മൈക്രോഫോണിന്റെ ഗുണനിലവാരം വളരെ കുറവാണ്, ശബ്ദം വ്യക്തമായി കേൾക്കുന്നില്ല."
TAM_HUAI_TR_167,Headset is very deep and weighs because it is not wearing too long.,AI,"ഹെഡ്സെറ്റ് വളരെ ആഴമുള്ളതും ഭാരം കുറഞ്ഞതുമാണ്, കാരണം അത് വളരെക്കാലം ധരിക്കുന്നില്ല."
TAM_HUAI_TR_168,"There is too much time to take the headset to charge, not fast charging.",AI,"ഹെഡ്സെറ്റ് നിരക്ക് ഈടാക്കാൻ വളരെയധികം സമയമുണ്ട്, വേഗത്തിൽ ചാർജ്ജുചെയ്യരുത്."
TAM_HUAI_TR_169,The sound of the sound in the headset can be heard by the neighbors.,AI,ഹെഡ്സെറ്റിലെ ശബ്ദത്തിന്റെ ശബ്ദം അയൽക്കാർ കേൾക്കാം.
TAM_HUAI_TR_170,"The metrial quality of the headset is very low, and in a few days, quickly ripen.",AI,"ഹെഡ്സെറ്റിന്റെ മെറ്റീരിയൽ ഗുണനിലവാരം വളരെ കുറവാണ്, കുറച്ച് ദിവസങ്ങളിൽ വേഗത്തിൽ പാകമാകും."
TAM_HUAI_TR_171,"The material of the bed screen is too thin, and a few times torn off after selling.",AI,"കിടക്ക സ്ക്രീനിന്റെ മെറ്റീരിയൽ വളരെ നേർത്തതാണ്, വിൽപ്പനയ്ക്ക് ശേഷം കുറച്ച് തവണ കീറി."
TAM_HUAI_TR_172,"The color of the bed screen, after cleaning a few times, quickly dissolves.",AI,"ബെഡ് സ്ക്രീനിന്റെ നിറം, കുറച്ച് തവണ വൃത്തിയാക്കിയ ശേഷം, വേഗത്തിൽ ലംഘിക്കുന്നു."
TAM_HUAI_TR_173,The material of the bed screen shrinks very quickly.,AI,കിടക്ക സ്ക്രീനിന്റെ മെറ്റീരിയൽ വളരെ വേഗത്തിൽ ചുരുങ്ങുന്നു.
TAM_HUAI_TR_174,"Due to the thin matte of the bed screen, it does not heal when sleeping.",AI,"കിടക്ക സ്ക്രീനിന്റെ നേർത്ത മാറ്റ് കാരണം, ഉറങ്ങുമ്പോൾ അത് സുഖപ്പെടുത്തുന്നില്ല."
TAM_HUAI_TR_175,The size of the bed screen does not fit properly to the big bed.,AI,ബെഡ് സ്ക്രീനിന്റെ വലുപ്പം വലിയ കട്ടിലിന് ശരിയായി യോജിക്കുന്നില്ല.
TAM_HUAI_TR_176,The color of the bed screen threatens when it is out of the hand and the body.,AI,കിടക്ക സ്ക്രീനിന്റെ നിറം കൈയിലും ശരീരത്തിനും പുറത്താകുമ്പോൾ ഭീഷണിപ്പെടുത്തുന്നു.
TAM_HUAI_TR_177,"After washing the bed screen, its shape and texture changes.",AI,"ബെഡ് സ്ക്രീൻ, അതിന്റെ ആകൃതിയും ടെക്സ്ചർ മാറ്റങ്ങളും കഴുകിയ ശേഷം."
TAM_HUAI_TR_178,"Although the brand is expensive, the quality is low.",AI,"ബ്രാൻഡ് ചെലവേറിയതാണെങ്കിലും, ഗുണനിലവാരം കുറവാണ്."
